1.286049214047124,0.8320646957529083,1.1231902630721855,1.1981791443775005
1.2247278488589213,0.9107270236220936,1.1770742241158598,1.2407855856429186
1.165768137561314,0.9911754633055354,1.2343271883905154,1.2922209082135063
1.109758306249118,1.0736853153924415,1.2902434272884404,1.351925351591973
1.0579807944656257,1.158905623600234,1.3255020182823452,1.419811386636932
1.0127444500865563,1.2477414971034573,1.353213789322269,1.4961451794548803
0.9778345166160655,1.3411493233278,1.3768763897163256,1.531693307527938
0.9561337024840354,1.4383713351243355,1.39396488144119,1.5201395969521128
0.9473627144551077,1.5376759687221673,1.4027432124283754,1.5281463969086315
0.9506821433025008,1.6373199404116892,1.3860360833661203,1.5509002096585214
0.9621677065680094,1.7363983757516284,1.35676319479307,1.5623709912730435
0.9799489113500438,1.8345295293672181,1.3281155681844732,1.5801229445216902
1.0025990379835574,1.9316626669757935,1.2989706208168414,1.5984941866531506
1.0272780361829001,2.028303400177984,1.2554769339778176,1.5654160006119404
1.0489597555367671,2.1256512653895068,1.2155973736977908,1.5278156086656907
1.071500797870494,2.222810278078944,1.181961494395673,1.4967715995118804
1.0946108152318172,2.3198394195525105,1.1554081881238767,1.4724134718447714
1.11674352482424,2.4170951130701317,1.13326324598494,1.4388893312053315
1.1371184945242838,2.51473224772338,1.1128826407362418,1.4060534162279619
1.15491736296741,2.6128688026139235,1.0950826630702162,1.3757513879720282
1.16927515391826,2.71156362925431,1.0682613613837324,1.3355197129896945
1.1823564792657353,2.8104420759951623,1.0337576654545486,1.2925519799285519
1.1936277336959382,2.9095434165378515,1.0097656331434073,1.2442503270059273
1.203445478074047,3.0087939596818427,0.9966917248995807,1.1995267042091802
1.2110805878285922,3.1082312378052337,0.9890489921622145,1.1469454213161818
1.2145599276171135,3.2079076541115645,0.9635152056719263,1.0971767815991358
1.2162305860015854,3.3076023061604154,0.9480218639025056,1.0528684547543403
1.2130221742205316,3.4072910427943492,0.9391664749558426,1.0011045251593937
1.2069838064850429,3.5068422321813957,0.9436830824977577,0.9425297643735729
1.1997946866552875,3.6063220733677745,0.9327391011460002,0.8887181413329424
1.1913555857556584,3.705704781491547,0.9201120135205669,0.8421694578889067
1.1834150193010902,3.805122367792097,0.9177085437892217,0.8058181220089242
1.178088781187614,3.9047141120311397,0.900471934948556,0.7831733995179999
1.1722635044681096,4.004285640752379,0.8866516601159601,0.7723345252005636
1.165418398622973,4.103787523079321,0.8849611758536244,0.7654849402108372
1.1615812411663222,4.203456826755814,0.8888053647198256,0.7616453215769916
1.156088219063571,4.303034593404822,0.8686474805124543,0.7561488437562218
1.149117859735613,4.402534267037426,0.8574987809241978,0.7491742525406088
1.1421901783230246,4.5020368982784476,0.8569440248105114,0.7422424893768194
1.1356476297877256,4.601565444378518,0.8354290015172477,0.7356962506511192
